country_name,country_code,region,income_group,year,cpi,int_rate,gdp_ growth_rate,gdp,exchange_rate,unemployment_rate
Tunisia,TUN,Middle East & North Africa,Lower middle income,2000,0,0,4.709972914,27972151936.75,1.370683333,14.94
Turkiye,TUR,Europe & Central Asia,Upper middle income,2000,54.91537058,0,6.933239705,413825489994.34,0.6252185,6.495
Tuvalu,TUV,East Asia & Pacific,Upper middle income,2000,0,0,-0.970489206,29171722.93,0,0
Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2000,0,12.36253165,4.520784636,18486481203.15,800.4085167,3.127
Uganda,UGA,Sub-Saharan Africa,Low income,2000,0,10.62161427,3.141907338,12220817656.20,1644.475333,3.529
Ukraine,UKR,Europe & Central Asia,Upper middle income,2000,0,11.00145696,5.9,69836368849.32,5.440233333,11.707
Upper middle income,UMC,Combined,Not classified,2000,0,0,6.015745719,8044390763387.96,0,5.68997323
Uruguay,URY,Latin America & Caribbean,High income,2000,0,42.49692396,-1.929930635,36242902749.57,12.09959167,12.627
United States,USA,North America,High income,2000,3.376857271,6.81379246,4.07758576,13717679619283.10,1,3.992
Uzbekistan,UZB,Europe & Central Asia,Lower middle income,2000,0,0,3.835,31472652298.54,236.6083333,12.317
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2000,0,3.436071064,1.639031904,574859123.25,2.7,20.794
"Venezuela, RB",VEN,Latin America & Caribbean,Not classified,2000,0,-3.285875327,3.686944167,0.00,0.679966667,13.99
British Virgin Islands,VGB,Latin America & Caribbean,High income,2000,0,0,0,0.00,0,0
Virgin Islands (U.S.),VIR,Latin America & Caribbean,High income,2000,0,0,0,0.00,1,10.546
Viet Nam,VNM,East Asia & Pacific,Lower middle income,2000,0,6.905766651,6.787316405,93525828108.84,14167.75,2.26
Vanuatu,VUT,East Asia & Pacific,Lower middle income,2000,2.537688442,0,5.924809057,529362000.24,137.6433333,8.283
World,WLD,Combined,Not classified,2000,0,0,4.542101988,48501701496995.10,0,6.123040741
Samoa,WSM,East Asia & Pacific,Upper middle income,2000,0,0,5.093044692,535129944.38,3.286361525,4.734
Kosovo,XKX,Europe & Central Asia,Upper middle income,2000,0,0,0,0.00,0,0
"Yemen, Rep.",YEM,Middle East & North Africa,Low income,2000,0,-3.084318629,6.181915593,41498240974.02,161.7183333,11.557
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2000,5.338959136,4.870582387,4.200000001,221691970228.10,6.939828333,22.714
Zambia,ZMB,Sub-Saharan Africa,Lower middle income,2000,0,4.66476807,3.897322943,8059030210.46,3.110844167,12.93
Zimbabwe,ZWE,Sub-Saharan Africa,Lower middle income,2000,0,0,-3.059189749,19936940457.50,0.044468376,5.684
Aruba,ABW,Latin America & Caribbean,High income,2001,0,15.88594888,4.18200163,2850135060.01,1.79,0
Africa Eastern and Southern,AFE,Combined,Not classified,2001,0,0,3.505488062,503182611806.93,0,7.676955209
Afghanistan,AFG,Middle East & North Africa,Low income,2001,0,0,-9.43197407,5621147630.73,47.50001452,7.953
Africa Western and Central,AFW,Combined,Not classified,2001,0,0,5.207032619,342618975763.33,0,4.479977123
Angola,AGO,Sub-Saharan Africa,Lower middle income,2001,0,-5.032933219,4.205998556,32621161809.65,22.05786167,16.7
Albania,ALB,Europe & Central Asia,Upper middle income,2001,0,15.31159506,8.86373066,6698469429.12,143.4848333,18.57
Andorra,AND,Europe & Central Asia,High income,2001,0,0,8.119357722,2422701909.33,0,0
Arab World,ARB,Combined,Not classified,2001,0,0,2.095304264,1437914586158.05,0,12.505882
United Arab Emirates,ARE,Middle East & North Africa,High income,2001,0,0,1.399085037,203214232286.71,3.6725,2.444
Argentina,ARG,Latin America & Caribbean,Upper middle income,2001,0,0,-4.408839683,378202665751.85,0.9995,17.32
Armenia,ARM,Europe & Central Asia,Upper middle income,2001,0,21.78215208,9.599999999,4339529550.80,555.0782583,10.992
American Samoa,ASM,East Asia & Pacific,High income,2001,0,0,0,0.00,1,0
Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2001,0,9.367282516,-4.548109771,1141296594.97,2.7,0
Australia,AUS,East Asia & Pacific,High income,2001,4.407135362,2.113075066,2.025105535,890323770708.07,1.9334425,6.747
Austria,AUT,Europe & Central Asia,High income,2001,2.650000773,0,1.316987496,313084486481.85,1.116533086,4.007
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2001,0,16.76907887,9.899999691,13309965292.13,0.931316667,10.91
Burundi,BDI,Sub-Saharan Africa,Low income,2001,9.296187713,2.732903691,2.055807108,1995616214.18,830.3533333,3.15
Belgium,BEL,Europe & Central Asia,High income,2001,2.469258231,0,1.099603624,371841895842.95,1.116533086,6.178
Benin,BEN,Sub-Saharan Africa,Lower middle income,2001,0,0,5.333135706,6551040876.06,732.3976933,0.765
Burkina Faso,BFA,Sub-Saharan Africa,Low income,2001,0,0,6.613405745,5445629583.60,732.3976933,2.74
Bangladesh,BGD,South Asia,Lower middle income,2001,0,9.256955718,5.077287775,87732050538.12,55.80666667,3.61
Bulgaria,BGR,Europe & Central Asia,High income,2001,7.360939272,4.705183747,3.823704374,31537611700.07,2.184708333,19.921
Bahrain,BHR,Middle East & North Africa,High income,2001,0,14.54559539,2.490948753,16603189276.67,0.376,1.12
"Bahamas, The",BHS,Latin America & Caribbean,High income,2001,0,5.626977584,2.626009827,10776034605.58,1,6.87
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2001,0,0,2.423313172,10935140618.73,2.185659583,26.289
Belarus,BLR,Europe & Central Asia,Upper middle income,2001,0,-18.14018623,4.725306041,27333629973.46,0.139,11.609
Belize,BLZ,Latin America & Caribbean,Upper middle income,2001,0,17.71602669,4.993967755,1431576382.54,2,9.07
Bermuda,BMU,North America,High income,2001,0,0,7.222435538,7226679645.63,1,0
Bolivia,BOL,Latin America & Caribbean,Lower middle income,2001,0,17.85309791,1.683799127,17626660726.91,6.606916667,2.636
Brazil,BRA,Latin America & Caribbean,Upper middle income,2001,6.840359025,45.63781871,1.389896401,1202909097020.67,2.349631709,10.649
Barbados,BRB,Latin America & Caribbean,High income,2001,0,7.166315277,-2.365464667,4951342795.64,2,9.85
Brunei Darussalam,BRN,East Asia & Pacific,High income,2001,0,11.02113976,1.466060511,12423538058.83,1.7917225,5.499
Bhutan,BTN,South Asia,Lower middle income,2001,0,9.983959127,7.328374357,806919209.64,47.18641417,1.9
Botswana,BWA,Sub-Saharan Africa,Upper middle income,2001,0,6.866384475,0.25057395,8513264763.90,5.841416667,18.54
Central African Republic,CAF,Sub-Saharan Africa,Low income,2001,0,0,4.464739026,1750672710.15,732.3976933,5.405
Canada,CAN,North America,High income,2001,2.52512014,4.173151295,1.875098107,1185010810251.65,1.548839955,7.219
Central Europe and the Baltics,CEB,Combined,Not classified,2001,6.538950004,0,3.005417474,832312855924.91,0,13.50505901
Switzerland,CHE,Europe & Central Asia,High income,2001,0.98902033,0,1.575661987,538186454855.43,1.687615,2.49
Channel Islands,CHI,Europe & Central Asia,High income,2001,0,0,0,0.00,0.694655,5.232
Chile,CHL,Latin America & Caribbean,High income,2001,3.56910053,7.301564243,3.154034925,135383217071.74,634.9383333,10.39
China,CHN,East Asia & Pacific,Upper middle income,2001,0.719125609,3.559219168,8.312638871,3059936242478.58,8.277068333,3.8
Cote d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,2001,4.36152914,0,-2.154012491,29751121585.55,732.3976933,5.167
Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2001,0,0,4.324261192,17910981185.57,732.3976933,7.46
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,2001,0,0,-2.100173025,16180944606.21,206.6174999,3.239
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2001,0,0,3.802601899,6728876234.42,732.3976933,19.877
Colombia,COL,Latin America & Caribbean,Upper middle income,2001,7.965560903,13.33248084,1.677898308,159651401476.82,2299.893333,15.04
Comoros,COM,Sub-Saharan Africa,Lower middle income,2001,0,3.102288969,2.332907102,565559219.28,549.2982699,4.377
Cabo Verde,CPV,Sub-Saharan Africa,Upper middle income,2001,0,0,2.231654545,944160982.57,123.2133333,13.278
Costa Rica,CRI,Latin America & Caribbean,High income,2001,11.25561571,12.86156668,3.491169894,31487207663.31,328.8708333,6.051
Caribbean small states,CSS,Combined,Not classified,2001,0,0,2.166202184,41923312487.80,0,11.18796506
Cuba,CUB,Latin America & Caribbean,Upper middle income,2001,0,0,3.185029904,47138598430.46,0,4.08
Curacao,CUW,Latin America & Caribbean,High income,2001,1.792828685,0,-0.695753704,2861109495.52,0,0
Cayman Islands,CYM,Latin America & Caribbean,High income,2001,0,0,0,0.00,0.83333,0
Cyprus,CYP,Europe & Central Asia,High income,2001,1.973041917,0,3.952562582,16149016881.41,0.643107026,4.043
Czechia,CZE,Europe & Central Asia,High income,2001,4.66267557,2.155475573,2.917219529,132391536300.25,38.03532833,8.128
Germany,DEU,Europe & Central Asia,High income,2001,1.983857313,0,1.636540994,2931769559083.27,1.116533086,7.773
Djibouti,DJI,Middle East & North Africa,Lower middle income,2001,0,0,0,0.00,177.721,26.599
Dominica,DMA,Latin America & Caribbean,Upper middle income,2001,0,-1.876064546,-0.06384473,471027183.52,2.7,0
Denmark,DNK,Europe & Central Asia,High income,2001,2.337870003,0,0.950032246,265566018286.99,8.3228175,4.164
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,2001,8.883068488,17.1957924,2.469370238,36267520113.19,16.69096152,7.262
Algeria,DZA,Middle East & North Africa,Upper middle income,2001,0,1.375406935,2.999999999,113105897561.90,77.21502083,27.3
East Asia & Pacific (excluding high income),EAP,Combined,Not classified,2001,0,0,6.980591796,4149616056964.29,0,3.845481266
Early-demographic dividend,EAR,Combined,Not classified,2001,0,0,1.140687049,5531876980506.98,0,7.20100761
East Asia & Pacific,EAS,Combined,Not classified,2001,0,0,3.318063685,10670832287548.10,0,3.956743035
Europe & Central Asia (excluding high income),ECA,Combined,Not classified,2001,0,0,-0.101955758,705259245155.57,0,10.63995979
Europe & Central Asia,ECS,Combined,Not classified,2001,3.589834133,0,2.247637636,16325427597190.60,0,9.059740098
Ecuador,ECU,Latin America & Caribbean,Upper middle income,2001,37.67674545,0,4.206271857,52275588700.07,1,4.252
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,2001,0,11.21451338,3.535251974,186035425185.20,3.973,9.26
Euro area,EMU,Combined,Not classified,2001,2.724493266,0,2.18534209,10270033783951.50,1.116533086,8.418732606
Eritrea,ERI,Sub-Saharan Africa,Low income,2001,0,0,8.755435528,2065307884.57,11.30945208,5.678
Spain,ESP,Europe & Central Asia,High income,2001,3.589834133,0,3.919088808,1016292009754.12,1.116533086,10.348
Estonia,EST,Europe & Central Asia,High income,2001,5.748279817,0,5.880745895,14801394595.55,17.47807153,13.134
Ethiopia,ETH,Sub-Saharan Africa,Not classified,2001,0,17.6354832,8.301306321,18793064976.11,8.457491667,3.176
European Union,EUU,Combined,Not classified,2001,3.373968322,0,2.161356845,11563265412214.60,0,9.210232892
Fragile and conflict affected situations,FCS,Combined,Not classified,2001,0,0,4.134743813,883649413901.30,0,5.802649936
Finland,FIN,Europe & Central Asia,High income,2001,2.578440801,0,2.640262057,201212380923.49,1.116533086,10.29
Fiji,FJI,East Asia & Pacific,Upper middle income,2001,0,4.938892906,2.000000147,3397362184.17,2.276602946,4.695
France,FRA,Europe & Central Asia,High income,2001,1.634780795,0,1.899467012,2064338989612.96,1.116533086,8.61
Faroe Islands,FRO,Europe & Central Asia,High income,2001,0,0,0,0.00,8.3228175,0
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,2001,0.502497351,14.06519173,2.167602441,317638182.02,1,0
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2001,0,0,2.135233422,9896262806.17,732.3976933,17.762
United Kingdom,GBR,Europe & Central Asia,High income,2001,1.532349603,3.557367198,2.57278044,2351181826662.72,0.694655,4.696
Georgia,GEO,Europe & Central Asia,Upper middle income,2001,0,0,4.807298672,6671206249.59,2.073016667,11.16
Ghana,GHA,Sub-Saharan Africa,Lower middle income,2001,41.50949629,0,4.000000128,20877487493.60,0.716305158,9.602
Gibraltar,GIB,Europe & Central Asia,High income,2001,0,0,0,0.00,0.694655,0
Guinea,GIN,Sub-Saharan Africa,Lower middle income,2001,0,10.93101569,3.658346469,5365832405.72,1950.558333,4.597
"Gambia, The",GMB,Sub-Saharan Africa,Low income,2001,0,21.80095962,5.800000243,1015919410.08,15.68715833,9.708
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2001,0,0,4.78597165,738901627.42,732.3976933,3.154
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2001,0,0,63.37987543,4411173089.82,732.3976933,8.032
Greece,GRC,Europe & Central Asia,High income,2001,3.373968322,0,4.650414594,203582678904.90,1.116533086,10.764
Grenada,GRD,Latin America & Caribbean,Upper middle income,2001,0,7.873717805,-2.023900041,702943169.42,2.7,0
Greenland,GRL,Europe & Central Asia,High income,2001,0,0,1.269035079,1799289052.25,8.3228175,0
Guatemala,GTM,Latin America & Caribbean,Upper middle income,2001,0,26.02784521,2.332574866,37897624902.35,7.8585925,2.745
Guam,GUM,East Asia & Pacific,High income,2001,0,0,0,0.00,1,13.213
Guyana,GUY,Latin America & Caribbean,High income,2001,0,16.6319782,2.279521659,2941015352.68,187.3208333,11.806
High income,HIC,Combined,Not classified,2001,0,0,1.595778147,38479476557972.90,0,6.872927073
"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,2001,0,8.77342685,0.560881672,180517034948.37,7.79875,5.09
Honduras,HND,Latin America & Caribbean,Lower middle income,2001,9.674155569,14.50701918,2.723193273,12091321063.13,15.476825,4
Heavily indebted poor countries (HIPC),HPC,Combined,Not classified,2001,0,0,3.6364846,338448195184.82,0,5.08284362
Croatia,HRV,Europe & Central Asia,High income,2001,0,5.105227674,3.111234879,40912852422.32,8.341541,15.822
Haiti,HTI,Latin America & Caribbean,Lower middle income,2001,13.31672224,4.063344806,-0.342747883,11112041891.96,24.42908333,9.754
Hungary,HUN,Europe & Central Asia,High income,2001,9.116809117,0.980904289,4.062026172,95416367494.04,286.49,5.671
IBRD only,IBD,Combined,Not classified,2001,0,0,3.640529471,11366996132643.70,0,6.709061098
IDA & IBRD total,IBT,Combined,Not classified,2001,0,0,3.673933122,12427301547762.00,0,6.274012365
IDA total,IDA,Combined,Not classified,2001,0,0,4.035966101,1059958733396.32,0,4.428974788
IDA blend,IDB,Combined,Not classified,2001,0,0,3.969179412,530574237861.33,0,3.773205534
Indonesia,IDN,East Asia & Pacific,Upper middle income,2001,11.50011606,3.719985957,3.643466447,409404526219.84,10260.85,6.082
IDA only,IDX,Combined,Not classified,2001,0,0,4.10532889,529261434751.58,0,4.780215659
Isle of Man,IMN,Europe & Central Asia,High income,2001,0,0,5.399999031,3690178368.18,0.694655,0
India,IND,South Asia,Lower middle income,2001,3.779293122,8.591449296,4.823966266,839151992864.81,47.18641417,7.653
Ireland,IRL,Europe & Central Asia,High income,2001,4.852802796,0,5.305821773,170876017448.13,1.116533086,3.684
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,2001,0,0,2.392172712,264229695673.42,1753.985685,12.36
Iraq,IRQ,Middle East & North Africa,Upper middle income,2001,0,0,1.766608766,103716679377.56,2002.40491,8.261
Iceland,ISL,Europe & Central Asia,High income,2001,6.405085504,8.505916511,4.013497544,12335716527.31,97.42460333,1.874
Israel,ISR,Middle East & North Africa,High income,2001,1.123028391,0,0.277927327,185495549157.59,4.20565,11.812
Italy,ITA,Europe & Central Asia,High income,2001,2.785165427,4.098202175,2.006433298,1894119928193.34,1.116533086,9.599
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2001,6.801909308,11.87314992,1.344929564,13025085453.93,45.99625,6.646
Jordan,JOR,Middle East & North Africa,Lower middle income,2001,0,10.0838838,5.269957575,19349323186.59,0.708983174,14.7
Japan,JPN,East Asia & Pacific,High income,2001,-0.740055504,3.087795385,0.386103426,4002148544212.90,121.5289475,5.02
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2001,8.354137772,0,13.5,75113535772.26,146.7358333,10.43
Kenya,KEN,Sub-Saharan Africa,Lower middle income,2001,0,17.81250096,3.779906498,38015522174.31,78.563195,2.881
Kyrgyz Republic,KGZ,Europe & Central Asia,Lower middle income,2001,0,30.52082269,5.321621412,3705955297.87,48.37795833,1.95
Cambodia,KHM,East Asia & Pacific,Lower middle income,2001,0,0,7.389710651,8010713670.90,3916.333333,0.774
Kiribati,KIR,East Asia & Pacific,Lower middle income,2001,0,0,-3.144129178,133510773.70,1.9334425,0
St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,2001,0,7.493374093,5.25344983,668609850.73,2.7,0
"Korea, Rep.",KOR,East Asia & Pacific,High income,2001,4.066575879,4.087645473,4.852399572,837696366558.28,1290.79,3.699
Kuwait,KWT,Middle East & North Africa,High income,2001,0,16.90807086,0.213332576,61395143785.44,0.306681667,0.8
Latin America & Caribbean (excluding high income),LAC,Combined,Not classified,2001,0,0,0.142656096,3050485347462.75,0,8.791775738
Lao PDR,LAO,East Asia & Pacific,Lower middle income,2001,0,15.88950025,5.75141288,5268175760.92,8954.583333,1.88
Lebanon,LBN,Middle East & North Africa,Lower middle income,2001,0,19.00416046,3.839669277,26789018310.96,1507.5,8.464
Liberia,LBR,Sub-Saharan Africa,Low income,2001,0,21.26684749,2.920274766,2274838397.38,48.59190899,2.294
Libya,LBY,Middle East & North Africa,Upper middle income,2001,0,-0.172482038,-1.762838871,56564631725.49,0.605064254,19.228
St. Lucia,LCA,Latin America & Caribbean,Upper middle income,2001,0,14.01282571,-3.408063962,1409371875.70,2.7,18.546
Latin America & Caribbean,LCN,Combined,Not classified,2001,0,0,0.45495028,3601484351974.50,0,9.067122634
Least developed countries: UN classification,LDC,Combined,Not classified,2001,0,0,4.882870106,446170608517.94,0,4.730012816
Low income,LIC,Combined,Not classified,2001,0,0,3.973828648,227371619808.33,0,5.493258925
Liechtenstein,LIE,Europe & Central Asia,High income,2001,0,0,-0.733092455,0.00,0,0
Sri Lanka,LKA,South Asia,Lower middle income,2001,0,0.514847021,-1.545408134,37171743866.55,89.38301333,7.9
Lower middle income,LMC,Combined,Not classified,2001,0,0,4.337122594,2273940489567.97,0,6.190716531
Low & middle income,LMY,Combined,Not classified,2001,0,0,3.643917352,10817452497683.40,0,6.018431886
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2001,0,4.558152419,3.561581834,1505128088.45,8.609180833,16.141
Late-demographic dividend,LTE,Combined,Not classified,2001,0,0,5.194782192,7451809988417.75,0,5.468612676
